,total_amount,account_type,mun_code,mun_name,label,Province,Latitude,Longitude
2014,0.0,AUDA,DC37,Bojanala,Employee Related Costs,Limpopo,28.299435,28.299435
2014,2903000.0,AUDA,DC37,Bojanala,Other Materials,Limpopo,28.299435,28.299435
2014,0.0,AUDA,DC37,Bojanala,Contracted Services,Limpopo,28.299435,28.299435
2014,0.0,AUDA,DC37,Bojanala,Other Expenditure,Limpopo,28.299435,28.299435
2014,2903000.0,AUDA,DC37,Bojanala,Total Repairs and Maintenance Expenditure,Limpopo,28.299435,28.299435
2014,0.0,AUDA,DC38,Ngaka Modiri Molema,Employee Related Costs,North West,27.3616476,27.3616476
2014,0.0,AUDA,DC38,Ngaka Modiri Molema,Other Materials,North West,27.3616476,27.3616476
2014,0.0,AUDA,DC38,Ngaka Modiri Molema,Contracted Services,North West,27.3616476,27.3616476
2014,0.0,AUDA,DC38,Ngaka Modiri Molema,Other Expenditure,North West,27.3616476,27.3616476
2014,0.0,AUDA,DC38,Ngaka Modiri Molema,Total Repairs and Maintenance Expenditure,North West,27.3616476,27.3616476
2014,8121.0,AUDA,DC39,Dr Ruth Segomotsi Mompati,Employee Related Costs,North West,25.8521764,25.8521764
2014,0.0,AUDA,DC39,Dr Ruth Segomotsi Mompati,Other Materials,North West,25.8521764,25.8521764
2014,0.0,AUDA,DC39,Dr Ruth Segomotsi Mompati,Contracted Services,North West,25.8521764,25.8521764
2014,1338721.0,AUDA,DC39,Dr Ruth Segomotsi Mompati,Other Expenditure,North West,25.8521764,25.8521764
2014,1346841.0,AUDA,DC39,Dr Ruth Segomotsi Mompati,Total Repairs and Maintenance Expenditure,North West,25.8521764,25.8521764
2014,0.0,AUDA,DC4,Eden,Employee Related Costs,North West,24.3341432,24.3341432
2014,0.0,AUDA,DC4,Eden,Other Materials,North West,24.3341432,24.3341432
2014,0.0,AUDA,DC4,Eden,Contracted Services,North West,24.3341432,24.3341432
2014,0.0,AUDA,DC4,Eden,Other Expenditure,North West,24.3341432,24.3341432
2014,0.0,AUDA,DC4,Eden,Total Repairs and Maintenance Expenditure,North West,24.3341432,24.3341432
2014,0.0,AUDA,DC40,Dr Kenneth Kaunda,Employee Related Costs,Western Cape,22.047637,22.047637
2014,572192.0,AUDA,DC40,Dr Kenneth Kaunda,Other Materials,Western Cape,22.047637,22.047637
2014,0.0,AUDA,DC40,Dr Kenneth Kaunda,Contracted Services,Western Cape,22.047637,22.047637
2014,0.0,AUDA,DC40,Dr Kenneth Kaunda,Other Expenditure,Western Cape,22.047637,22.047637
2014,572192.0,AUDA,DC40,Dr Kenneth Kaunda,Total Repairs and Maintenance Expenditure,Western Cape,22.047637,22.047637
2014,0.0,AUDA,DC42,Sedibeng,Employee Related Costs,North West,26.5137964,26.5137964
2014,0.0,AUDA,DC42,Sedibeng,Other Materials,North West,26.5137964,26.5137964
2014,0.0,AUDA,DC42,Sedibeng,Contracted Services,North West,26.5137964,26.5137964
2014,4316120.0,AUDA,DC42,Sedibeng,Other Expenditure,North West,26.5137964,26.5137964
2014,4316120.0,AUDA,DC42,Sedibeng,Total Repairs and Maintenance Expenditure,North West,26.5137964,26.5137964
2014,29493422.0,AUDA,DC43,Harry Gwala,Employee Related Costs,Gauteng,28.2058768,28.2058768
2014,26475551.0,AUDA,DC43,Harry Gwala,Other Materials,Gauteng,28.2058768,28.2058768
2014,5898684.0,AUDA,DC43,Harry Gwala,Contracted Services,Gauteng,28.2058768,28.2058768
2014,2949342.0,AUDA,DC43,Harry Gwala,Other Expenditure,Gauteng,28.2058768,28.2058768
2014,64817000.0,AUDA,DC43,Harry Gwala,Total Repairs and Maintenance Expenditure,Gauteng,28.2058768,28.2058768
2014,0.0,AUDA,DC44,Alfred Nzo,Employee Related Costs,KwaZulu-Natal,29.6035495,29.6035495
2014,0.0,AUDA,DC44,Alfred Nzo,Other Materials,KwaZulu-Natal,29.6035495,29.6035495
2014,0.0,AUDA,DC44,Alfred Nzo,Contracted Services,KwaZulu-Natal,29.6035495,29.6035495
2014,0.0,AUDA,DC44,Alfred Nzo,Other Expenditure,KwaZulu-Natal,29.6035495,29.6035495
2014,0.0,AUDA,DC44,Alfred Nzo,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,29.6035495,29.6035495
2014,0.0,AUDA,DC45,John Taolo Gaetsewe,Employee Related Costs,Eastern Cape,28.8596804,28.8596804
2014,0.0,AUDA,DC45,John Taolo Gaetsewe,Other Materials,Eastern Cape,28.8596804,28.8596804
2014,0.0,AUDA,DC45,John Taolo Gaetsewe,Contracted Services,Eastern Cape,28.8596804,28.8596804
2014,0.0,AUDA,DC45,John Taolo Gaetsewe,Other Expenditure,Eastern Cape,28.8596804,28.8596804
2014,0.0,AUDA,DC45,John Taolo Gaetsewe,Total Repairs and Maintenance Expenditure,Eastern Cape,28.8596804,28.8596804
2014,0.0,AUDA,DC47,Sekhukhune,Employee Related Costs,Northern Cape,23.1918021,23.1918021
2014,43582000.0,AUDA,DC47,Sekhukhune,Other Materials,Northern Cape,23.1918021,23.1918021
2014,0.0,AUDA,DC47,Sekhukhune,Contracted Services,Northern Cape,23.1918021,23.1918021
2014,0.0,AUDA,DC47,Sekhukhune,Other Expenditure,Northern Cape,23.1918021,23.1918021
2014,43582000.0,AUDA,DC47,Sekhukhune,Total Repairs and Maintenance Expenditure,Northern Cape,23.1918021,23.1918021
2014,0.0,AUDA,DC48,West Rand,Employee Related Costs,Limpopo,29.9740534,29.9740534
2014,0.0,AUDA,DC48,West Rand,Other Materials,Limpopo,29.9740534,29.9740534
2014,0.0,AUDA,DC48,West Rand,Contracted Services,Limpopo,29.9740534,29.9740534
2014,0.0,AUDA,DC48,West Rand,Other Expenditure,Limpopo,29.9740534,29.9740534
2014,0.0,AUDA,DC48,West Rand,Total Repairs and Maintenance Expenditure,Limpopo,29.9740534,29.9740534
2014,0.0,AUDA,DC5,Central Karoo,Employee Related Costs,Gauteng,27.4556388,27.4556388
2014,0.0,AUDA,DC5,Central Karoo,Other Materials,Gauteng,27.4556388,27.4556388
2014,0.0,AUDA,DC5,Central Karoo,Contracted Services,Gauteng,27.4556388,27.4556388
2014,0.0,AUDA,DC5,Central Karoo,Other Expenditure,Gauteng,27.4556388,27.4556388
2014,0.0,AUDA,DC5,Central Karoo,Total Repairs and Maintenance Expenditure,Gauteng,27.4556388,27.4556388
2014,0.0,AUDA,DC6,Namakwa,Employee Related Costs,Western Cape,22.2384017,22.2384017
2014,0.0,AUDA,DC6,Namakwa,Other Materials,Western Cape,22.2384017,22.2384017
2014,0.0,AUDA,DC6,Namakwa,Contracted Services,Western Cape,22.2384017,22.2384017
2014,0.0,AUDA,DC6,Namakwa,Other Expenditure,Western Cape,22.2384017,22.2384017
2014,0.0,AUDA,DC6,Namakwa,Total Repairs and Maintenance Expenditure,Western Cape,22.2384017,22.2384017
2014,0.0,AUDA,DC7,Pixley ka Seme,Employee Related Costs,Northern Cape,19.949686,19.949686
2014,0.0,AUDA,DC7,Pixley ka Seme,Other Materials,Northern Cape,19.949686,19.949686
2014,0.0,AUDA,DC7,Pixley ka Seme,Contracted Services,Northern Cape,19.949686,19.949686
2014,0.0,AUDA,DC7,Pixley ka Seme,Other Expenditure,Northern Cape,19.949686,19.949686
2014,0.0,AUDA,DC7,Pixley ka Seme,Total Repairs and Maintenance Expenditure,Northern Cape,19.949686,19.949686
2014,0.0,AUDA,DC8,Z F Mgcawu,Employee Related Costs,Northern Cape,23.3823545,23.3823545
2014,0.0,AUDA,DC8,Z F Mgcawu,Other Materials,Northern Cape,23.3823545,23.3823545
2014,0.0,AUDA,DC8,Z F Mgcawu,Contracted Services,Northern Cape,23.3823545,23.3823545
2014,0.0,AUDA,DC8,Z F Mgcawu,Other Expenditure,Northern Cape,23.3823545,23.3823545
2014,0.0,AUDA,DC8,Z F Mgcawu,Total Repairs and Maintenance Expenditure,Northern Cape,23.3823545,23.3823545
2014,0.0,AUDA,DC9,Frances Baard,Employee Related Costs,Northern Cape,21.246215,21.246215
2014,0.0,AUDA,DC9,Frances Baard,Other Materials,Northern Cape,21.246215,21.246215
2014,0.0,AUDA,DC9,Frances Baard,Contracted Services,Northern Cape,21.246215,21.246215
2014,0.0,AUDA,DC9,Frances Baard,Other Expenditure,Northern Cape,21.246215,21.246215
2014,0.0,AUDA,DC9,Frances Baard,Total Repairs and Maintenance Expenditure,Northern Cape,21.246215,21.246215
2014,0.0,AUDA,EC101,Dr Beyers Naude,Employee Related Costs,Northern Cape,24.3341432,24.3341432
2014,0.0,AUDA,EC101,Dr Beyers Naude,Other Materials,Northern Cape,24.3341432,24.3341432
2014,0.0,AUDA,EC101,Dr Beyers Naude,Contracted Services,Northern Cape,24.3341432,24.3341432
2014,0.0,AUDA,EC101,Dr Beyers Naude,Other Expenditure,Northern Cape,24.3341432,24.3341432
2014,0.0,AUDA,EC101,Dr Beyers Naude,Total Repairs and Maintenance Expenditure,Northern Cape,24.3341432,24.3341432
2014,0.0,AUDA,EC102,Blue Crane Route,Employee Related Costs,Eastern Cape,24.371068,24.371068
2014,0.0,AUDA,EC102,Blue Crane Route,Other Materials,Eastern Cape,24.3341432,24.3341432
2014,0.0,AUDA,EC102,Blue Crane Route,Contracted Services,Eastern Cape,24.371068,24.371068
2014,0.0,AUDA,EC102,Blue Crane Route,Other Expenditure,Eastern Cape,24.3341432,24.3341432
2014,0.0,AUDA,EC102,Blue Crane Route,Total Repairs and Maintenance Expenditure,Eastern Cape,24.371068,24.371068
2014,0.0,AUDA,EC103,Ikwezi,Employee Related Costs,Eastern Cape,24.3341432,24.3341432
2014,0.0,AUDA,EC103,Ikwezi,Other Materials,Eastern Cape,24.371068,24.371068
2014,0.0,AUDA,EC103,Ikwezi,Contracted Services,Eastern Cape,24.3341432,24.3341432
2014,1932029.0,AUDA,EC103,Ikwezi,Other Expenditure,Eastern Cape,24.371068,24.371068
2014,1932029.0,AUDA,EC103,Ikwezi,Total Repairs and Maintenance Expenditure,Eastern Cape,24.3341432,24.3341432
2014,12776976.0,AUDA,EC104,Makana,Employee Related Costs,Eastern Cape,25.4733554,25.4733554
2014,0.0,AUDA,EC104,Makana,Other Materials,Eastern Cape,25.4733554,25.4733554
2014,0.0,AUDA,EC104,Makana,Contracted Services,Eastern Cape,25.4733554,25.4733554
2014,0.0,AUDA,EC104,Makana,Other Expenditure,Eastern Cape,25.4733554,25.4733554
2014,12776976.0,AUDA,EC104,Makana,Total Repairs and Maintenance Expenditure,Eastern Cape,25.4733554,25.4733554
2014,0.0,AUDA,EC105,Ndlambe,Employee Related Costs,Eastern Cape,24.6192899,24.6192899
2014,0.0,AUDA,EC105,Ndlambe,Other Materials,Eastern Cape,24.6192899,24.6192899
2014,0.0,AUDA,EC105,Ndlambe,Contracted Services,Eastern Cape,24.6192899,24.6192899
2014,0.0,AUDA,EC105,Ndlambe,Other Expenditure,Eastern Cape,24.6192899,24.6192899
2014,0.0,AUDA,EC105,Ndlambe,Total Repairs and Maintenance Expenditure,Eastern Cape,24.6192899,24.6192899
2014,0.0,AUDA,EC106,Sundays River Valley,Employee Related Costs,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC106,Sundays River Valley,Other Materials,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC106,Sundays River Valley,Contracted Services,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC106,Sundays River Valley,Other Expenditure,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC106,Sundays River Valley,Total Repairs and Maintenance Expenditure,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC107,Baviaans,Employee Related Costs,Eastern Cape,26.749645,26.749645
2014,1953000.0,AUDA,EC107,Baviaans,Other Materials,Eastern Cape,26.749645,26.749645
2014,0.0,AUDA,EC107,Baviaans,Contracted Services,Eastern Cape,26.749645,26.749645
2014,0.0,AUDA,EC107,Baviaans,Other Expenditure,Eastern Cape,26.749645,26.749645
2014,1953000.0,AUDA,EC107,Baviaans,Total Repairs and Maintenance Expenditure,Eastern Cape,26.749645,26.749645
2014,0.0,AUDA,EC108,Kouga,Employee Related Costs,Eastern Cape,25.5681084,25.5681084
2014,0.0,AUDA,EC108,Kouga,Other Materials,Eastern Cape,25.5681084,25.5681084
2014,0.0,AUDA,EC108,Kouga,Contracted Services,Eastern Cape,25.5681084,25.5681084
2014,0.0,AUDA,EC108,Kouga,Other Expenditure,Eastern Cape,25.5681084,25.5681084
2014,0.0,AUDA,EC108,Kouga,Total Repairs and Maintenance Expenditure,Eastern Cape,25.5681084,25.5681084
2014,0.0,AUDA,EC109,Kou-Kamma,Employee Related Costs,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC109,Kou-Kamma,Other Materials,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC109,Kou-Kamma,Contracted Services,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC109,Kou-Kamma,Other Expenditure,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC109,Kou-Kamma,Total Repairs and Maintenance Expenditure,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC121,Mbhashe,Employee Related Costs,Eastern Cape,24.8092691,24.8092691
2014,0.0,AUDA,EC121,Mbhashe,Other Materials,Eastern Cape,24.8092691,24.8092691
2014,0.0,AUDA,EC121,Mbhashe,Contracted Services,Eastern Cape,24.8092691,24.8092691
2014,0.0,AUDA,EC121,Mbhashe,Other Expenditure,Eastern Cape,24.8092691,24.8092691
2014,0.0,AUDA,EC121,Mbhashe,Total Repairs and Maintenance Expenditure,Eastern Cape,24.8092691,24.8092691
2014,0.0,AUDA,EC122,Mnquma,Employee Related Costs,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC122,Mnquma,Other Materials,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC122,Mnquma,Contracted Services,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC122,Mnquma,Other Expenditure,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC122,Mnquma,Total Repairs and Maintenance Expenditure,Eastern Cape,24.0488007,24.0488007
2014,0.0,AUDA,EC123,Great Kei,Employee Related Costs,Eastern Cape,28.7664408,28.7664408
2014,0.0,AUDA,EC123,Great Kei,Other Materials,Eastern Cape,28.7664408,28.7664408
2014,0.0,AUDA,EC123,Great Kei,Contracted Services,Eastern Cape,28.7664408,28.7664408
2014,0.0,AUDA,EC123,Great Kei,Other Expenditure,Eastern Cape,28.7664408,28.7664408
2014,0.0,AUDA,EC123,Great Kei,Total Repairs and Maintenance Expenditure,Eastern Cape,28.7664408,28.7664408
2014,0.0,AUDA,EC124,Amahlathi,Employee Related Costs,Eastern Cape,28.0186087,28.0186087
2014,0.0,AUDA,EC124,Amahlathi,Other Materials,Eastern Cape,28.0186087,28.0186087
2014,0.0,AUDA,EC124,Amahlathi,Contracted Services,Eastern Cape,28.0186087,28.0186087
2014,0.0,AUDA,EC124,Amahlathi,Other Expenditure,Eastern Cape,28.0186087,28.0186087
2014,0.0,AUDA,EC124,Amahlathi,Total Repairs and Maintenance Expenditure,Eastern Cape,28.0186087,28.0186087
2014,0.0,AUDA,EC126,Ngqushwa,Employee Related Costs,Eastern Cape,27.9717606,27.9717606
2014,0.0,AUDA,EC126,Ngqushwa,Other Materials,Eastern Cape,27.9717606,27.9717606
2014,0.0,AUDA,EC126,Ngqushwa,Contracted Services,Eastern Cape,27.9717606,27.9717606
2014,0.0,AUDA,EC126,Ngqushwa,Other Expenditure,Eastern Cape,27.9717606,27.9717606
2014,0.0,AUDA,EC126,Ngqushwa,Total Repairs and Maintenance Expenditure,Eastern Cape,27.9717606,27.9717606
2014,0.0,AUDA,EC127,Nkonkobe,Employee Related Costs,Eastern Cape,27.2676116,27.2676116
2014,0.0,AUDA,EC127,Nkonkobe,Other Materials,Eastern Cape,27.2676116,27.2676116
2014,0.0,AUDA,EC127,Nkonkobe,Contracted Services,Eastern Cape,27.2676116,27.2676116
2014,7922770.0,AUDA,EC127,Nkonkobe,Other Expenditure,Eastern Cape,27.2676116,27.2676116
2014,7922770.0,AUDA,EC127,Nkonkobe,Total Repairs and Maintenance Expenditure,Eastern Cape,27.2676116,27.2676116
2014,0.0,AUDA,EC128,Nxuba,Employee Related Costs,Eastern Cape,27.2676116,27.2676116
2014,0.0,AUDA,EC128,Nxuba,Other Materials,Eastern Cape,27.2676116,27.2676116
2014,0.0,AUDA,EC128,Nxuba,Contracted Services,Eastern Cape,27.2676116,27.2676116
2014,1207000.0,AUDA,EC128,Nxuba,Other Expenditure,Eastern Cape,27.2676116,27.2676116
2014,1207000.0,AUDA,EC128,Nxuba,Total Repairs and Maintenance Expenditure,Eastern Cape,27.2676116,27.2676116
2014,0.0,AUDA,EC129,Raymond Mhlaba,Employee Related Costs,Eastern Cape,26.8329144,26.8329144
2014,0.0,AUDA,EC129,Raymond Mhlaba,Other Materials,Eastern Cape,26.8329144,26.8329144
2014,0.0,AUDA,EC129,Raymond Mhlaba,Contracted Services,Eastern Cape,26.8329144,26.8329144
2014,0.0,AUDA,EC129,Raymond Mhlaba,Other Expenditure,Eastern Cape,26.8329144,26.8329144
2014,0.0,AUDA,EC129,Raymond Mhlaba,Total Repairs and Maintenance Expenditure,Eastern Cape,26.8329144,26.8329144
2014,0.0,AUDA,EC131,Inxuba Yethemba,Employee Related Costs,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC131,Inxuba Yethemba,Other Materials,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC131,Inxuba Yethemba,Contracted Services,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC131,Inxuba Yethemba,Other Expenditure,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC131,Inxuba Yethemba,Total Repairs and Maintenance Expenditure,Eastern Cape,26.3249438,26.3249438
2014,0.0,AUDA,EC132,Tsolwana,Employee Related Costs,Eastern Cape,26.8927198,26.8927198
2014,0.0,AUDA,EC132,Tsolwana,Other Materials,Eastern Cape,26.8927198,26.8927198
2014,0.0,AUDA,EC132,Tsolwana,Contracted Services,Eastern Cape,26.8927198,26.8927198
2014,0.0,AUDA,EC132,Tsolwana,Other Expenditure,Eastern Cape,26.8927198,26.8927198
2014,0.0,AUDA,EC132,Tsolwana,Total Repairs and Maintenance Expenditure,Eastern Cape,26.8927198,26.8927198
2014,1000000.0,AUDA,EC133,Inkwanca,Employee Related Costs,Eastern Cape,25.3785719,25.3785719
2014,1296594.0,AUDA,EC133,Inkwanca,Other Materials,Eastern Cape,25.3785719,25.3785719
2014,0.0,AUDA,EC133,Inkwanca,Contracted Services,Eastern Cape,25.3785719,25.3785719
2014,0.0,AUDA,EC133,Inkwanca,Other Expenditure,Eastern Cape,25.3785719,25.3785719
2014,2296594.0,AUDA,EC133,Inkwanca,Total Repairs and Maintenance Expenditure,Eastern Cape,25.3785719,25.3785719
2014,0.0,AUDA,EC134,Lukanji,Employee Related Costs,Eastern Cape,26.1359431,26.1359431
2014,0.0,AUDA,EC134,Lukanji,Other Materials,Eastern Cape,26.1359431,26.1359431
2014,0.0,AUDA,EC134,Lukanji,Contracted Services,Eastern Cape,26.1359431,26.1359431
2014,0.0,AUDA,EC134,Lukanji,Other Expenditure,Eastern Cape,26.1359431,26.1359431
2014,0.0,AUDA,EC134,Lukanji,Total Repairs and Maintenance Expenditure,Eastern Cape,26.1359431,26.1359431
2014,0.0,AUDA,EC135,Intsika Yethu,Employee Related Costs,Eastern Cape,26.5137964,26.5137964
2014,0.0,AUDA,EC135,Intsika Yethu,Other Materials,Eastern Cape,26.5137964,26.5137964
2014,0.0,AUDA,EC135,Intsika Yethu,Contracted Services,Eastern Cape,26.5137964,26.5137964
2014,0.0,AUDA,EC135,Intsika Yethu,Other Expenditure,Eastern Cape,26.5137964,26.5137964
2014,0.0,AUDA,EC135,Intsika Yethu,Total Repairs and Maintenance Expenditure,Eastern Cape,26.5137964,26.5137964
2014,0.0,AUDA,EC136,Emalahleni,Employee Related Costs,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC136,Emalahleni,Other Materials,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC136,Emalahleni,Contracted Services,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC136,Emalahleni,Other Expenditure,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC136,Emalahleni,Total Repairs and Maintenance Expenditure,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC137,Engcobo,Employee Related Costs,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC137,Engcobo,Other Materials,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC137,Engcobo,Contracted Services,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC137,Engcobo,Other Expenditure,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC137,Engcobo,Total Repairs and Maintenance Expenditure,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC138,Sakhisizwe,Employee Related Costs,Eastern Cape,29.2553229,29.2553229
2014,0.0,AUDA,EC138,Sakhisizwe,Other Materials,Eastern Cape,29.2553229,29.2553229
2014,0.0,AUDA,EC138,Sakhisizwe,Contracted Services,Eastern Cape,29.2553229,29.2553229
2014,0.0,AUDA,EC138,Sakhisizwe,Other Expenditure,Eastern Cape,29.2553229,29.2553229
2014,0.0,AUDA,EC138,Sakhisizwe,Total Repairs and Maintenance Expenditure,Eastern Cape,29.2553229,29.2553229
2014,872577.0,AUDA,EC139,Enoch Mgijima,Employee Related Costs,Eastern Cape,27.9834738,27.9834738
2014,1758660.0,AUDA,EC139,Enoch Mgijima,Other Materials,Eastern Cape,27.9834738,27.9834738
2014,845210.0,AUDA,EC139,Enoch Mgijima,Contracted Services,Eastern Cape,27.9834738,27.9834738
2014,233400.0,AUDA,EC139,Enoch Mgijima,Other Expenditure,Eastern Cape,27.9834738,27.9834738
2014,3709847.0,AUDA,EC139,Enoch Mgijima,Total Repairs and Maintenance Expenditure,Eastern Cape,27.9834738,27.9834738
2014,0.0,AUDA,EC141,Elundini,Employee Related Costs,Eastern Cape,27.8311428,27.8311428
2014,0.0,AUDA,EC141,Elundini,Other Materials,Eastern Cape,27.8311428,27.8311428
2014,0.0,AUDA,EC141,Elundini,Contracted Services,Eastern Cape,27.8311428,27.8311428
2014,0.0,AUDA,EC141,Elundini,Other Expenditure,Eastern Cape,27.8311428,27.8311428
2014,0.0,AUDA,EC141,Elundini,Total Repairs and Maintenance Expenditure,Eastern Cape,27.8311428,27.8311428
2014,549536.0,AUDA,EC142,Senqu,Employee Related Costs,Eastern Cape,26.085158,26.085158
2014,0.0,AUDA,EC142,Senqu,Other Materials,Eastern Cape,26.085158,26.085158
2014,531940.0,AUDA,EC142,Senqu,Contracted Services,Eastern Cape,26.085158,26.085158
2014,12142337.0,AUDA,EC142,Senqu,Other Expenditure,Eastern Cape,26.085158,26.085158
2014,0.0,AUDA,EC142,Senqu,Total Repairs and Maintenance Expenditure,Eastern Cape,26.085158,26.085158
2014,0.0,AUDA,EC143,Maletswai,Employee Related Costs,Eastern Cape,28.3929417,28.3929417
2014,0.0,AUDA,EC143,Maletswai,Other Materials,Eastern Cape,28.3929417,28.3929417
2014,0.0,AUDA,EC143,Maletswai,Contracted Services,Eastern Cape,28.3929417,28.3929417
2014,0.0,AUDA,EC143,Maletswai,Other Expenditure,Eastern Cape,28.3929417,28.3929417
2014,0.0,AUDA,EC143,Maletswai,Total Repairs and Maintenance Expenditure,Eastern Cape,28.3929417,28.3929417
2014,0.0,AUDA,EC144,Gariep,Employee Related Costs,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC144,Gariep,Other Materials,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC144,Gariep,Contracted Services,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC144,Gariep,Other Expenditure,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC144,Gariep,Total Repairs and Maintenance Expenditure,Eastern Cape,27.6434844,27.6434844
2014,0.0,AUDA,EC145,Walter Sisulu,Employee Related Costs,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC145,Walter Sisulu,Other Materials,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC145,Walter Sisulu,Contracted Services,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC145,Walter Sisulu,Other Expenditure,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC145,Walter Sisulu,Total Repairs and Maintenance Expenditure,Eastern Cape,26.8910342,26.8910342
2014,0.0,AUDA,EC153,Ngquza Hill,Employee Related Costs,Eastern Cape,25.8521764,25.8521764
2014,0.0,AUDA,EC153,Ngquza Hill,Other Materials,Eastern Cape,25.8521764,25.8521764
2014,0.0,AUDA,EC153,Ngquza Hill,Contracted Services,Eastern Cape,25.8521764,25.8521764
2014,0.0,AUDA,EC153,Ngquza Hill,Other Expenditure,Eastern Cape,25.8521764,25.8521764
2014,0.0,AUDA,EC153,Ngquza Hill,Total Repairs and Maintenance Expenditure,Eastern Cape,25.8521764,25.8521764
2014,0.0,AUDA,EC154,Port St Johns,Employee Related Costs,Eastern Cape,26.32916,26.32916
2014,0.0,AUDA,EC154,Port St Johns,Other Materials,Eastern Cape,26.32916,26.32916
2014,0.0,AUDA,EC154,Port St Johns,Contracted Services,Eastern Cape,26.32916,26.32916
2014,0.0,AUDA,EC154,Port St Johns,Other Expenditure,Eastern Cape,26.32916,26.32916
2014,0.0,AUDA,EC154,Port St Johns,Total Repairs and Maintenance Expenditure,Eastern Cape,26.32916,26.32916
2014,0.0,AUDA,EC155,Nyandeni,Employee Related Costs,Eastern Cape,29.6962677,29.6962677
2014,0.0,AUDA,EC155,Nyandeni,Other Materials,Eastern Cape,29.6962677,29.6962677
2014,0.0,AUDA,EC155,Nyandeni,Contracted Services,Eastern Cape,29.6962677,29.6962677
2014,0.0,AUDA,EC155,Nyandeni,Other Expenditure,Eastern Cape,29.6962677,29.6962677
2014,0.0,AUDA,EC155,Nyandeni,Total Repairs and Maintenance Expenditure,Eastern Cape,29.6962677,29.6962677
2014,0.0,AUDA,EC156,Mhlontlo,Employee Related Costs,Eastern Cape,29.5457058,29.5457058
2014,0.0,AUDA,EC156,Mhlontlo,Other Materials,Eastern Cape,29.5457058,29.5457058
2014,0.0,AUDA,EC156,Mhlontlo,Contracted Services,Eastern Cape,29.5457058,29.5457058
2014,0.0,AUDA,EC156,Mhlontlo,Other Expenditure,Eastern Cape,29.5457058,29.5457058
2014,0.0,AUDA,EC156,Mhlontlo,Total Repairs and Maintenance Expenditure,Eastern Cape,29.5457058,29.5457058
2014,0.0,AUDA,EC157,King Sabata Dalindyebo,Employee Related Costs,Eastern Cape,29.1390642,29.1390642
2014,0.0,AUDA,EC157,King Sabata Dalindyebo,Other Materials,Eastern Cape,29.1390642,29.1390642
2014,0.0,AUDA,EC157,King Sabata Dalindyebo,Contracted Services,Eastern Cape,29.1390642,29.1390642
2014,0.0,AUDA,EC157,King Sabata Dalindyebo,Other Expenditure,Eastern Cape,29.1390642,29.1390642
2014,0.0,AUDA,EC157,King Sabata Dalindyebo,Total Repairs and Maintenance Expenditure,Eastern Cape,29.1390642,29.1390642
2014,0.0,AUDA,EC441,Matatiele,Employee Related Costs,Eastern Cape,28.8130675,28.8130675
2014,0.0,AUDA,EC441,Matatiele,Other Materials,Eastern Cape,28.8130675,28.8130675
2014,0.0,AUDA,EC441,Matatiele,Contracted Services,Eastern Cape,28.8130675,28.8130675
2014,0.0,AUDA,EC441,Matatiele,Other Expenditure,Eastern Cape,28.8130675,28.8130675
