,mun_name,mun_code,account_type,label,total_amount,Province,Latitude,Longitude
2013,Nkandla,KZN286,AUDA,Total By Income Source,16641806,KwaZulu-Natal,31.4913182,31.4913182
2013,Nkandla,KZN286,AUDA,Total By Customer Group,16641806,KwaZulu-Natal,31.4913182,31.4913182
2013,Mandeni,KZN291,AUDA,Total By Income Source,78177697,KwaZulu-Natal,31.3998995,31.3998995
2013,Mandeni,KZN291,AUDA,Total By Customer Group,78177697,KwaZulu-Natal,31.3998995,31.3998995
2013,Ndwedwe,KZN293,AUDA,Total By Income Source,7284759,KwaZulu-Natal,31.0894002,31.0894002
2013,Ndwedwe,KZN293,AUDA,Total By Customer Group,7284759,KwaZulu-Natal,31.0894002,31.0894002
2013,Maphumulo,KZN294,AUDA,Total By Income Source,4045047,KwaZulu-Natal,31.4684703,31.4684703
2013,Maphumulo,KZN294,AUDA,Total By Customer Group,4045047,KwaZulu-Natal,31.4684703,31.4684703
2013,Ingwe,KZN431,AUDA,Total By Income Source,5926864,KwaZulu-Natal,30.9417368,30.9417368
2013,Ingwe,KZN431,AUDA,Total By Customer Group,5926864,KwaZulu-Natal,30.9417368,30.9417368
2013,Kwa Sani,KZN432,AUDA,Total By Income Source,5442919,KwaZulu-Natal,31.03351,31.03351
2013,Kwa Sani,KZN432,AUDA,Total By Customer Group,5442919,KwaZulu-Natal,31.03351,31.03351
2013,Greater Kokstad,KZN433,AUDA,Total By Income Source,43501236,KwaZulu-Natal,29.8815203,29.8815203
2013,Greater Kokstad,KZN433,AUDA,Total By Customer Group,43501236,KwaZulu-Natal,29.8815203,29.8815203
2013,Ubuhlebezwe,KZN434,AUDA,Total By Income Source,13254458,KwaZulu-Natal,29.5107708,29.5107708
2013,Ubuhlebezwe,KZN434,AUDA,Total By Customer Group,13254462,KwaZulu-Natal,29.5107708,29.5107708
2013,Umzimkhulu,KZN435,AUDA,Total By Income Source,10547740,KwaZulu-Natal,29.3714909,29.3714909
2013,Umzimkhulu,KZN435,AUDA,Total By Customer Group,10547740,KwaZulu-Natal,29.3714909,29.3714909
2013,Greater Giyani,LIM331,AUDA,Total By Income Source,68282366,KwaZulu-Natal,30.0665236,30.0665236
2013,Greater Giyani,LIM331,AUDA,Total By Customer Group,68282366,KwaZulu-Natal,30.0665236,30.0665236
2013,Greater Letaba,LIM332,AUDA,Total By Income Source,60554051,KwaZulu-Natal,29.6962677,29.6962677
2013,Greater Letaba,LIM332,AUDA,Total By Customer Group,60554051,KwaZulu-Natal,29.6962677,29.6962677
2013,Greater Tzaneen,LIM333,AUDA,Total By Income Source,189300475,Limpopo,30.8039474,30.8039474
2013,Greater Tzaneen,LIM333,AUDA,Total By Customer Group,189300475,Limpopo,30.8039474,30.8039474
2013,Ba-Phalaborwa,LIM334,AUDA,Total By Income Source,306878683,Limpopo,30.2974199,30.2974199
2013,Ba-Phalaborwa,LIM334,AUDA,Total By Customer Group,306878682,Limpopo,30.2974199,30.2974199
2013,Maruleng,LIM335,AUDA,Total By Income Source,15310792,Limpopo,30.0665236,30.0665236
2013,Maruleng,LIM335,AUDA,Total By Customer Group,15310792,Limpopo,30.0665236,30.0665236
2013,Musina,LIM341,AUDA,Total By Income Source,19807,Limpopo,31.1406753,31.1406753
2013,Musina,LIM341,AUDA,Total By Customer Group,0,Limpopo,31.1406753,31.1406753
2013,Thulamela,LIM343,AUDA,Total By Income Source,213429318,Limpopo,30.9576681,30.9576681
2013,Thulamela,LIM343,AUDA,Total By Customer Group,213429318,Limpopo,30.9576681,30.9576681
2013,Makhado,LIM344,AUDA,Total By Income Source,226060496,Limpopo,29.6962677,29.6962677
2013,Makhado,LIM344,AUDA,Total By Customer Group,226060496,Limpopo,29.6962677,29.6962677
2013,Blouberg,LIM351,AUDA,Total By Income Source,36351007,Limpopo,30.6199895,30.6199895
2013,Blouberg,LIM351,AUDA,Total By Customer Group,36351007,Limpopo,30.6199895,30.6199895
2013,Aganang,LIM352,AUDA,Total By Income Source,48219777,Limpopo,29.9070436,29.9070436
2013,Aganang,LIM352,AUDA,Total By Customer Group,48219777,Limpopo,29.9070436,29.9070436
2013,Polokwane,LIM354,AUDA,Total By Income Source,576958507,Limpopo,28.9950702,28.9950702
2013,Polokwane,LIM354,AUDA,Total By Customer Group,576958511,Limpopo,28.9950702,28.9950702
2013,Mookgopong,LIM364,AUDA,Total By Income Source,30738682,Limpopo,29.0925356,29.0925356
2013,Mookgopong,LIM364,AUDA,Total By Customer Group,30738682,Limpopo,29.0925356,29.0925356
2013,Modimolle,LIM365,AUDA,Total By Income Source,92569066,Limpopo,29.4485367,29.4485367
2013,Modimolle,LIM365,AUDA,Total By Customer Group,92569066,Limpopo,29.4485367,29.4485367
2013,Bela-Bela,LIM366,AUDA,Total By Income Source,135552842,Limpopo,28.7664408,28.7664408
2013,Bela-Bela,LIM366,AUDA,Total By Customer Group,135552842,Limpopo,28.7664408,28.7664408
2013,Mogalakwena,LIM367,AUDA,Total By Income Source,284931662,Limpopo,28.2058768,28.2058768
2013,Mogalakwena,LIM367,AUDA,Total By Customer Group,284931662,Limpopo,28.2058768,28.2058768
2013,Elias Motsoaledi,LIM472,AUDA,Total By Income Source,777293638,Limpopo,28.2526623,28.2526623
2013,Elias Motsoaledi,LIM472,AUDA,Total By Customer Group,777293638,Limpopo,28.2526623,28.2526623
2013,Makhuduthamaga,LIM473,AUDA,Total By Income Source,113615021,Limpopo,29.0138916,29.0138916
2013,Makhuduthamaga,LIM473,AUDA,Total By Customer Group,113615021,Limpopo,29.0138916,29.0138916
2013,Mangaung,MAN,AUDA,Total By Income Source,2329288456,Limpopo,29.3949458,29.3949458
2013,Mangaung,MAN,AUDA,Total By Customer Group,2329288456,Limpopo,29.3949458,29.3949458
2013,Chief Albert Luthuli,MP301,AUDA,Total By Income Source,287939225,Limpopo,29.8352303,29.8352303
2013,Chief Albert Luthuli,MP301,AUDA,Total By Customer Group,287939225,Limpopo,29.8352303,29.8352303
2013,Msukaligwa,MP302,AUDA,Total By Income Source,283506425,Free State,26.3249438,26.3249438
2013,Msukaligwa,MP302,AUDA,Total By Customer Group,283506425,Free State,26.3249438,26.3249438
2013,Mkhondo,MP303,AUDA,Total By Income Source,13738613,Mpumalanga,30.3325113,30.3325113
2013,Mkhondo,MP303,AUDA,Total By Customer Group,13738613,Mpumalanga,30.3325113,30.3325113
2013,Dr Pixley Ka Isaka Seme,MP304,AUDA,Total By Income Source,148411343,Mpumalanga,30.0665236,30.0665236
2013,Dr Pixley Ka Isaka Seme,MP304,AUDA,Total By Customer Group,148411343,Mpumalanga,30.0665236,30.0665236
2013,Lekwa,MP305,AUDA,Total By Income Source,337361849,Mpumalanga,30.6199895,30.6199895
2013,Lekwa,MP305,AUDA,Total By Customer Group,337361847,Mpumalanga,30.6199895,30.6199895
2013,Dipaleseng,MP306,AUDA,Total By Income Source,241186365,Mpumalanga,29.8815203,29.8815203
2013,Dipaleseng,MP306,AUDA,Total By Customer Group,241186366,Mpumalanga,29.8815203,29.8815203
2013,Govan Mbeki,MP307,AUDA,Total By Income Source,675648850,Mpumalanga,29.3250347,29.3250347
2013,Govan Mbeki,MP307,AUDA,Total By Customer Group,675648850,Mpumalanga,29.3250347,29.3250347
2013,Steve Tshwete,MP313,AUDA,Total By Income Source,72971850,Mpumalanga,28.5797981,28.5797981
2013,Steve Tshwete,MP313,AUDA,Total By Customer Group,72971850,Mpumalanga,28.5797981,28.5797981
2013,Emakhazeni,MP314,AUDA,Total By Income Source,100264738,Mpumalanga,29.1390642,29.1390642
2013,Emakhazeni,MP314,AUDA,Total By Customer Group,100264738,Mpumalanga,29.1390642,29.1390642
2013,Thembisile,MP315,AUDA,Total By Income Source,223751147,Mpumalanga,29.4681751,29.4681751
2013,Thembisile,MP315,AUDA,Total By Customer Group,223751147,Mpumalanga,29.4681751,29.4681751
2013,Dr JS Moroka,MP316,AUDA,Total By Income Source,33683669,Mpumalanga,30.0665236,30.0665236
2013,Dr JS Moroka,MP316,AUDA,Total By Customer Group,33683669,Mpumalanga,30.0665236,30.0665236
2013,Thaba Chweu,MP321,AUDA,Total By Income Source,61660689,Mpumalanga,28.9062794,28.9062794
2013,Thaba Chweu,MP321,AUDA,Total By Customer Group,61660689,Mpumalanga,28.9062794,28.9062794
2013,Mbombela,MP322,AUDA,Total By Income Source,431807262,Mpumalanga,28.8130675,28.8130675
2013,Mbombela,MP322,AUDA,Total By Customer Group,431807266,Mpumalanga,28.8130675,28.8130675
2013,Umjindi,MP323,AUDA,Total By Income Source,75788654,Mpumalanga,30.7791913,30.7791913
2013,Umjindi,MP323,AUDA,Total By Customer Group,75788654,Mpumalanga,30.7791913,30.7791913
2013,Nkomazi,MP324,AUDA,Total By Income Source,48328843,Mpumalanga,31.03351,31.03351
2013,Nkomazi,MP324,AUDA,Total By Customer Group,48328843,Mpumalanga,31.03351,31.03351
2013,Bushbuckridge,MP325,AUDA,Total By Income Source,1003801845,Mpumalanga,31.7195459,31.7195459
2013,Bushbuckridge,MP325,AUDA,Total By Customer Group,1003801845,Mpumalanga,31.7195459,31.7195459
2013,Nama Khoi,NC062,AUDA,Total By Income Source,49370278,Mpumalanga,31.1710389,31.1710389
2013,Nama Khoi,NC062,AUDA,Total By Customer Group,49370278,Mpumalanga,31.1710389,31.1710389
2013,Kamiesberg,NC064,AUDA,Total By Income Source,28949436,Northern Cape,17.8583868,17.8583868
2013,Kamiesberg,NC064,AUDA,Total By Customer Group,28949436,Northern Cape,17.8583868,17.8583868
2013,Hantam,NC065,AUDA,Total By Income Source,30720621,Northern Cape,17.8583868,17.8583868
2013,Hantam,NC065,AUDA,Total By Customer Group,30720621,Northern Cape,17.8583868,17.8583868
2013,Karoo Hoogland,NC066,AUDA,Total By Income Source,17089113,Northern Cape,19.949686,19.949686
2013,Karoo Hoogland,NC066,AUDA,Total By Customer Group,17089113,Northern Cape,19.949686,19.949686
2013,Khâi-Ma,NC067,AUDA,Total By Income Source,19147543,Northern Cape,20.902977,20.902977
2013,Khâi-Ma,NC067,AUDA,Total By Customer Group,19147543,Northern Cape,20.902977,20.902977
2013,Ubuntu,NC071,AUDA,Total By Income Source,35712077,Northern Cape,19.237649,19.237649
2013,Ubuntu,NC071,AUDA,Total By Customer Group,35712077,Northern Cape,19.237649,19.237649
2013,Emthanjeni,NC073,AUDA,Total By Income Source,52320139,Northern Cape,23.1918021,23.1918021
2013,Emthanjeni,NC073,AUDA,Total By Customer Group,52320139,Northern Cape,23.1918021,23.1918021
2013,Kareeberg,NC074,AUDA,Total By Income Source,4557768,Northern Cape,24.0087533,24.0087533
2013,Kareeberg,NC074,AUDA,Total By Customer Group,4557766,Northern Cape,24.0087533,24.0087533
2013,Thembelihle,NC076,AUDA,Total By Income Source,1192529,Northern Cape,22.047637,22.047637
2013,Thembelihle,NC076,AUDA,Total By Customer Group,1192529,Northern Cape,22.047637,22.047637
2013,Siyancuma,NC078,AUDA,Total By Income Source,65711408,Northern Cape,23.8584737,23.8584737
2013,Siyancuma,NC078,AUDA,Total By Customer Group,65711408,Northern Cape,23.8584737,23.8584737
2013,Mier,NC081,AUDA,Total By Income Source,22673951,Northern Cape,23.4776098,23.4776098
2013,Mier,NC081,AUDA,Total By Customer Group,22673951,Northern Cape,23.4776098,23.4776098
2013,//Khara Hais,NC083,AUDA,Total By Income Source,42622586,Northern Cape,20.2832217,20.2832217
2013,//Khara Hais,NC083,AUDA,Total By Customer Group,42622586,Northern Cape,20.2832217,20.2832217
2013,!Kheis,NC084,AUDA,Total By Income Source,32095384,Northern Cape,21.242665,21.242665
2013,!Kheis,NC084,AUDA,Total By Customer Group,32095384,Northern Cape,21.242665,21.242665
2013,Tsantsabane,NC085,AUDA,Total By Income Source,93048836,Northern Cape,21.6660725,21.6660725
2013,Tsantsabane,NC085,AUDA,Total By Customer Group,93048836,Northern Cape,21.6660725,21.6660725
2013,Kgatelopele,NC086,AUDA,Total By Income Source,29284718,Northern Cape,23.1918021,23.1918021
2013,Kgatelopele,NC086,AUDA,Total By Customer Group,29284718,Northern Cape,23.1918021,23.1918021
2013,Sol Plaatjie,NC091,AUDA,Total By Income Source,792236481,Northern Cape,23.6680747,23.6680747
2013,Sol Plaatjie,NC091,AUDA,Total By Customer Group,792236481,Northern Cape,23.6680747,23.6680747
2013,Magareng,NC093,AUDA,Total By Income Source,4614552,Northern Cape,24.6667939,24.6667939
2013,Magareng,NC093,AUDA,Total By Customer Group,4614552,Northern Cape,24.6667939,24.6667939
2013,Joe Morolong,NC451,AUDA,Total By Income Source,128416433,Northern Cape,24.7617836,24.7617836
2013,Joe Morolong,NC451,AUDA,Total By Customer Group,128416433,Northern Cape,24.7617836,24.7617836
2013,Ga-Segonyana,NC452,AUDA,Total By Income Source,15465161,Northern Cape,23.287085,23.287085
2013,Ga-Segonyana,NC452,AUDA,Total By Customer Group,15465161,Northern Cape,23.287085,23.287085
2013,Nelson Mandela Bay,NMA,AUDA,Total By Income Source,2197406675,Northern Cape,23.4776098,23.4776098
2013,Nelson Mandela Bay,NMA,AUDA,Total By Customer Group,2197406675,Northern Cape,23.4776098,23.4776098
2013,Moretele,NW371,AUDA,Total By Income Source,14781634,Eastern Cape,25.5681084,25.5681084
2013,Moretele,NW371,AUDA,Total By Customer Group,14781634,Eastern Cape,25.5681084,25.5681084
2013,Local Municipality of Madibeng,NW372,AUDA,Total By Income Source,41158804,North West,27.9717606,27.9717606
2013,Local Municipality of Madibeng,NW372,AUDA,Total By Customer Group,41158804,North West,27.9717606,27.9717606
2013,Rustenburg,NW373,AUDA,Total By Income Source,1810523982,North West,27.8311428,27.8311428
2013,Rustenburg,NW373,AUDA,Total By Customer Group,1810523983,North West,27.8311428,27.8311428
2013,Kgetlengrivier,NW374,AUDA,Total By Income Source,81312030,North West,27.2676116,27.2676116
2013,Kgetlengrivier,NW374,AUDA,Total By Customer Group,81312030,North West,27.2676116,27.2676116
2013,Tswaing,NW382,AUDA,Total By Income Source,167290587,North West,26.8910342,26.8910342
2013,Tswaing,NW382,AUDA,Total By Customer Group,167290587,North West,26.8910342,26.8910342
2013,Mafikeng,NW383,AUDA,Total By Income Source,92576515,North West,25.7575196,25.7575196
2013,Mafikeng,NW383,AUDA,Total By Customer Group,92576515,North West,25.7575196,25.7575196
2013,Ditsobotla,NW384,AUDA,Total By Income Source,309537398,North West,25.5681084,25.5681084
2013,Ditsobotla,NW384,AUDA,Total By Customer Group,309537398,North West,25.5681084,25.5681084
2013,Ramotshere Moiloa,NW385,AUDA,Total By Income Source,121349895,North West,26.1359431,26.1359431
2013,Ramotshere Moiloa,NW385,AUDA,Total By Customer Group,121349895,North West,26.1359431,26.1359431
2013,Naledi,NW392,AUDA,Total By Income Source,200270838,North West,26.10005,26.10005
2013,Naledi,NW392,AUDA,Total By Customer Group,200270837,North West,26.10005,26.10005
2013,Greater Taung,NW394,AUDA,Total By Income Source,26550250,North West,24.7142918,24.7142918
2013,Greater Taung,NW394,AUDA,Total By Customer Group,26550250,North West,24.7142918,24.7142918
2013,Kagisano/Molopo,NW397,AUDA,Total By Income Source,7629217,North West,24.2390498,24.2390498
2013,Kagisano/Molopo,NW397,AUDA,Total By Customer Group,7629217,North West,24.2390498,24.2390498
2013,Ventersdorp,NW401,AUDA,Total By Income Source,45773120,North West,23.9536466,23.9536466
2013,Ventersdorp,NW401,AUDA,Total By Customer Group,45773120,North West,23.9536466,23.9536466
2013,City of Matlosana,NW403,AUDA,Total By Income Source,997139838,North West,26.8910342,26.8910342
2013,City of Matlosana,NW403,AUDA,Total By Customer Group,997139838,North West,26.8910342,26.8910342
2013,Maquassi Hills,NW404,AUDA,Total By Income Source,360385303,North West,26.5137964,26.5137964
2013,Maquassi Hills,NW404,AUDA,Total By Customer Group,360385303,North West,26.5137964,26.5137964
2013,City of Tshwane,TSH,AUDA,Total By Income Source,7111429701,North West,26.1359431,26.1359431
2013,City of Tshwane,TSH,AUDA,Total By Customer Group,7111429701,North West,26.1359431,26.1359431
2013,Matzikama,WC011,AUDA,Total By Income Source,39867467,Gauteng,28.3929417,28.3929417
2013,Matzikama,WC011,AUDA,Total By Customer Group,39867467,Gauteng,28.3929417,28.3929417
2013,Cederberg,WC012,AUDA,Total By Income Source,34030335,Western Cape,18.5225709,18.5225709
2013,Cederberg,WC012,AUDA,Total By Customer Group,34030335,Western Cape,18.5225709,18.5225709
2013,Bergrivier,WC013,AUDA,Total By Income Source,53602033,Western Cape,19.0118251,19.0118251
2013,Bergrivier,WC013,AUDA,Total By Customer Group,53602033,Western Cape,19.0118251,19.0118251
2013,Saldanha Bay,WC014,AUDA,Total By Income Source,188453476,Western Cape,18.7125791,18.7125791
2013,Saldanha Bay,WC014,AUDA,Total By Customer Group,188453476,Western Cape,18.7125791,18.7125791
2013,Swartland,WC015,AUDA,Total By Income Source,52790257,Western Cape,18.1903059,18.1903059
2013,Swartland,WC015,AUDA,Total By Customer Group,52790257,Western Cape,18.1903059,18.1903059
2013,Witzenberg,WC022,AUDA,Total By Income Source,109889091,Western Cape,18.6624903,18.6624903
2013,Witzenberg,WC022,AUDA,Total By Customer Group,109889089,Western Cape,18.6624903,18.6624903
2013,Drakenstein,WC023,AUDA,Total By Income Source,218174900,Western Cape,19.2831531,19.2831531
2013,Drakenstein,WC023,AUDA,Total By Customer Group,0,Western Cape,19.2831531,19.2831531
2013,Stellenbosch,WC024,AUDA,Total By Income Source,126847674,Western Cape,19.04532,19.04532
2013,Stellenbosch,WC024,AUDA,Total By Customer Group,126847674,Western Cape,19.04532,19.04532
2013,Breede Valley,WC025,AUDA,Total By Income Source,73569376,Western Cape,18.9502232,18.9502232
2013,Breede Valley,WC025,AUDA,Total By Customer Group,73569376,Western Cape,18.9502232,18.9502232
2013,Langeberg,WC026,AUDA,Total By Income Source,43727598,Western Cape,19.4735066,19.4735066
2013,Langeberg,WC026,AUDA,Total By Customer Group,43727598,Western Cape,19.4735066,19.4735066
2013,Theewaterskloof,WC031,AUDA,Total By Income Source,141430037,Western Cape,27.812138,27.812138
2013,Theewaterskloof,WC031,AUDA,Total By Customer Group,141430037,Western Cape,27.812138,27.812138
2013,Overstrand,WC032,AUDA,Total By Income Source,65995828,Western Cape,19.4252453,19.4252453
2013,Overstrand,WC032,AUDA,Total By Customer Group,65995830,Western Cape,19.4252453,19.4252453
2013,Cape Agulhas,WC033,AUDA,Total By Income Source,22834022,Western Cape,19.4259114,19.4259114
2013,Cape Agulhas,WC033,AUDA,Total By Customer Group,22834020,Western Cape,19.4259114,19.4259114
2013,Swellendam,WC034,AUDA,Total By Income Source,38825266,Western Cape,20.0449662,20.0449662
2013,Swellendam,WC034,AUDA,Total By Customer Group,38825266,Western Cape,20.0449662,20.0449662
2013,Kannaland,WC041,AUDA,Total By Income Source,46062816,Western Cape,20.7185132,20.7185132
2013,Kannaland,WC041,AUDA,Total By Customer Group,46062815,Western Cape,20.7185132,20.7185132
2013,Hessequa,WC042,AUDA,Total By Income Source,40353213,Western Cape,21.3798928,21.3798928
2013,Hessequa,WC042,AUDA,Total By Customer Group,40353213,Western Cape,21.3798928,21.3798928
2013,Mossel Bay,WC043,AUDA,Total By Income Source,56691716,Western Cape,21.1891151,21.1891151
2013,Mossel Bay,WC043,AUDA,Total By Customer Group,56691714,Western Cape,21.1891151,21.1891151
2013,George,WC044,AUDA,Total By Income Source,73179518,Western Cape,21.9045541,21.9045541
2013,George,WC044,AUDA,Total By Customer Group,73179517,Western Cape,21.9045541,21.9045541
2013,Oudtshoorn,WC045,AUDA,Total By Income Source,101968481,Western Cape,22.4768287,22.4768287
2013,Oudtshoorn,WC045,AUDA,Total By Customer Group,101968481,Western Cape,22.4768287,22.4768287
2013,Bitou,WC047,AUDA,Total By Income Source,81007914,Western Cape,22.1430215,22.1430215
2013,Bitou,WC047,AUDA,Total By Customer Group,81007915,Western Cape,22.1430215,22.1430215
2013,Knysna,WC048,AUDA,Total By Income Source,108248474,Western Cape,23.429984,23.429984
2013,Knysna,WC048,AUDA,Total By Customer Group,108248474,Western Cape,23.429984,23.429984
2013,Laingsburg,WC051,AUDA,Total By Income Source,5130608,Western Cape,23.049842,23.049842
2013,Laingsburg,WC051,AUDA,Total By Customer Group,5130607,Western Cape,23.049842,23.049842
2013,Prince Albert,WC052,AUDA,Total By Income Source,0,Western Cape,20.902977,20.902977
2013,Prince Albert,WC052,AUDA,Total By Customer Group,0,Western Cape,20.902977,20.902977
2013,Beaufort West,WC053,AUDA,Total By Income Source,22974576,Western Cape,22.047637,22.047637
2013,Beaufort West,WC053,AUDA,Total By Customer Group,22974576,Western Cape,22.047637,22.047637
2014,Buffalo City,BUF,AUDA,Total By Income Source,1190866769,Western Cape,22.8105512,22.8105512
2014,Buffalo City,BUF,AUDA,Total By Customer Group,1190866769,Western Cape,22.8105512,22.8105512
2014,City of Cape Town,CPT,AUDA,Total By Income Source,6135323585,Eastern Cape,27.6434844,27.6434844
2014,City of Cape Town,CPT,AUDA,Total By Customer Group,6135323583,Eastern Cape,27.6434844,27.6434844
2014,West Coast,DC1,AUDA,Total By Income Source,7797747,Western Cape,18.4680927,18.4680927
2014,West Coast,DC1,AUDA,Total By Customer Group,7797747,Western Cape,18.4680927,18.4680927
2014,Cacadu,DC10,AUDA,Total By Income Source,482897,Western Cape,18.6175626,18.6175626
2014,Cacadu,DC10,AUDA,Total By Customer Group,482897,Western Cape,18.6175626,18.6175626
2014,Amathole,DC12,AUDA,Total By Income Source,467244350,Eastern Cape,25.6223644,25.6223644
2014,Amathole,DC12,AUDA,Total By Customer Group,467244350,Eastern Cape,25.6223644,25.6223644
2014,Chris Hani,DC13,AUDA,Total By Income Source,50331801,Eastern Cape,27.3616476,27.3616476
2014,Chris Hani,DC13,AUDA,Total By Customer Group,50331801,Eastern Cape,27.3616476,27.3616476
2014,Joe Gqabi,DC14,AUDA,Total By Income Source,92426311,Eastern Cape,26.7967849,26.7967849
2014,Joe Gqabi,DC14,AUDA,Total By Customer Group,92426312,Eastern Cape,26.7967849,26.7967849
2014,Xhariep,DC16,AUDA,Total By Income Source,1448745,Eastern Cape,26.9852422,26.9852422
2014,Xhariep,DC16,AUDA,Total By Customer Group,1448745,Eastern Cape,26.9852422,26.9852422
2014,Lejweleputswa,DC18,AUDA,Total By Income Source,10310090,Free State,25.2837585,25.2837585
2014,Lejweleputswa,DC18,AUDA,Total By Customer Group,10310090,Free State,25.2837585,25.2837585
2014,Cape Winelands,DC2,AUDA,Total By Income Source,158321,Free State,26.2304616,26.2304616
2014,Cape Winelands,DC2,AUDA,Total By Customer Group,158321,Free State,26.2304616,26.2304616
2014,Fezile Dabi,DC20,AUDA,Total By Income Source,629156,Western Cape,19.7591675,19.7591675
2014,Fezile Dabi,DC20,AUDA,Total By Customer Group,629156,Western Cape,19.7591675,19.7591675
2014,Ugu,DC21,AUDA,Total By Income Source,132764963,Free State,27.7373373,27.7373373
2014,Ugu,DC21,AUDA,Total By Customer Group,132764963,Free State,27.7373373,27.7373373
2014,Umgungundlovu,DC22,AUDA,Total By Income Source,343762934,KwaZulu-Natal,30.2512728,30.2512728
2014,Umgungundlovu,DC22,AUDA,Total By Customer Group,343762934,KwaZulu-Natal,30.2512728,30.2512728
2014,Uthukela,DC23,AUDA,Total By Income Source,567238844,KwaZulu-Natal,30.3435506,30.3435506
2014,Uthukela,DC23,AUDA,Total By Customer Group,567238844,KwaZulu-Natal,30.3435506,30.3435506
2014,Umzinyathi,DC24,AUDA,Total By Income Source,201241357,KwaZulu-Natal,29.6035495,29.6035495
2014,Umzinyathi,DC24,AUDA,Total By Customer Group,201241357,KwaZulu-Natal,29.6035495,29.6035495
2014,Amajuba,DC25,AUDA,Total By Income Source,6227728,KwaZulu-Natal,30.6199895,30.6199895
2014,Amajuba,DC25,AUDA,Total By Customer Group,6227728,KwaZulu-Natal,30.6199895,30.6199895
2014,Zululand,DC26,AUDA,Total By Income Source,67836712,KwaZulu-Natal,30.0665236,30.0665236
2014,Zululand,DC26,AUDA,Total By Customer Group,67836712,KwaZulu-Natal,30.0665236,30.0665236
2014,Umkhanyakude,DC27,AUDA,Total By Income Source,7714993,KwaZulu-Natal,31.4456179,31.4456179
2014,Umkhanyakude,DC27,AUDA,Total By Customer Group,7714993,KwaZulu-Natal,31.4456179,31.4456179
2014,Uthungulu,DC28,AUDA,Total By Income Source,54694318,KwaZulu-Natal,32.5372741,32.5372741
2014,Uthungulu,DC28,AUDA,Total By Customer Group,54694318,KwaZulu-Natal,32.5372741,32.5372741
2014,iLembe,DC29,AUDA,Total By Income Source,166710220,KwaZulu-Natal,31.5370003,31.5370003
2014,iLembe,DC29,AUDA,Total By Customer Group,166710220,KwaZulu-Natal,31.5370003,31.5370003
2014,Overberg,DC3,AUDA,Total By Income Source,1842004,KwaZulu-Natal,31.1710389,31.1710389
2014,Overberg,DC3,AUDA,Total By Customer Group,1842004,KwaZulu-Natal,31.1710389,31.1710389
2014,Gert Sibande,DC30,AUDA,Total By Income Source,18102286,Western Cape,19.7591675,19.7591675
2014,Gert Sibande,DC30,AUDA,Total By Customer Group,18102286,Western Cape,19.7591675,19.7591675
2014,Nkangala,DC31,AUDA,Total By Income Source,23596965,Mpumalanga,29.9740534,29.9740534
2014,Nkangala,DC31,AUDA,Total By Customer Group,23596965,Mpumalanga,29.9740534,29.9740534
2014,Ehlanzeni,DC32,AUDA,Total By Income Source,2792000,Mpumalanga,29.6035495,29.6035495
2014,Ehlanzeni,DC32,AUDA,Total By Customer Group,2792000,Mpumalanga,29.6035495,29.6035495
2014,Mopani,DC33,AUDA,Total By Income Source,532864554,Mpumalanga,31.2626366,31.2626366
2014,Mopani,DC33,AUDA,Total By Customer Group,532864554,Mpumalanga,31.2626366,31.2626366
2014,Vhembe,DC34,AUDA,Total By Income Source,238111461,Limpopo,30.7160431,30.7160431
2014,Vhembe,DC34,AUDA,Total By Customer Group,238111461,Limpopo,30.7160431,30.7160431
2014,Capricorn,DC35,AUDA,Total By Income Source,45394678,Limpopo,29.9740534,29.9740534
2014,Capricorn,DC35,AUDA,Total By Customer Group,45394678,Limpopo,29.9740534,29.9740534
2014,Waterberg,DC36,AUDA,Total By Income Source,7371,Limpopo,29.2320784,29.2320784
2014,Waterberg,DC36,AUDA,Total By Customer Group,7371,Limpopo,29.2320784,29.2320784
2014,Bojanala,DC37,AUDA,Total By Income Source,6887645,Limpopo,28.299435,28.299435
2014,Bojanala,DC37,AUDA,Total By Customer Group,6887645,Limpopo,28.299435,28.299435
2014,Ngaka Modiri Molema,DC38,AUDA,Total By Income Source,12333007,North West,27.3616476,27.3616476
2014,Ngaka Modiri Molema,DC38,AUDA,Total By Customer Group,3639894,North West,27.3616476,27.3616476
2014,Dr Ruth Segomotsi Mompati,DC39,AUDA,Total By Income Source,6343124,North West,25.8521764,25.8521764
2014,Dr Ruth Segomotsi Mompati,DC39,AUDA,Total By Customer Group,6343124,North West,25.8521764,25.8521764
2014,Eden,DC4,AUDA,Total By Income Source,14440465,North West,24.3341432,24.3341432
2014,Eden,DC4,AUDA,Total By Customer Group,14440465,North West,24.3341432,24.3341432
2014,Dr Kenneth Kaunda,DC40,AUDA,Total By Income Source,2550868,Western Cape,22.047637,22.047637
2014,Dr Kenneth Kaunda,DC40,AUDA,Total By Customer Group,2550868,Western Cape,22.047637,22.047637
2014,Sedibeng,DC42,AUDA,Total By Income Source,8178596,North West,26.5137964,26.5137964
2014,Sedibeng,DC42,AUDA,Total By Customer Group,8178596,North West,26.5137964,26.5137964
2014,Harry Gwala,DC43,AUDA,Total By Income Source,102903178,Gauteng,28.2058768,28.2058768
2014,Harry Gwala,DC43,AUDA,Total By Customer Group,102903178,Gauteng,28.2058768,28.2058768
